business_postal_code,Unnamed: 0,population ,avg_income,inspection_id,inspection_date,inspection_score,inspection_type,violation_description,risk_category,Neighborhoods,Current Police Districts
94102,25,28991,22351,65676_20170808,08/08/2017 12:00:00 AM,88.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,21.0,5.0
94102,25,28991,22351,64938_20180227,02/27/2018 12:00:00 AM,79.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,20.0,5.0
94102,25,28991,22351,70960_20190321,03/21/2019 12:00:00 AM,86.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,22.0,4.0
94102,25,28991,22351,65283_20161222,12/22/2016 12:00:00 AM,94.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20.0,5.0
94102,25,28991,22351,71065_20190118,01/18/2019 12:00:00 AM,73.0,Routine - Unscheduled,Employee eating or smoking,Moderate Risk,20.0,5.0
94102,25,28991,22351,65283_20180302,03/02/2018 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,20.0,5.0
94102,25,28991,22351,67246_20170223,02/23/2017 12:00:00 AM,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20.0,4.0
94102,25,28991,22351,65066_20190816,08/16/2019 12:00:00 AM,85.0,Routine - Unscheduled,High risk food holding temperature,High Risk,21.0,4.0
94102,25,28991,22351,66517_20190524,05/24/2019 12:00:00 AM,84.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,21.0,4.0
94104,26,374,14609,2919_20190501,05/01/2019 12:00:00 AM,94.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,108.0,6.0
94104,26,374,14609,3006_20171026,10/26/2017 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,6.0
94104,26,374,14609,1582_20171128,11/28/2017 12:00:00 AM,79.0,Routine - Unscheduled,Improper cooling methods,High Risk,108.0,6.0
94104,26,374,14609,1692_20181030,10/30/2018 12:00:00 AM,88.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,108.0,6.0
94104,26,374,14609,2252_20190715,07/15/2019 12:00:00 AM,96.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,19.0,6.0
94104,26,374,14609,3571_20190409,04/09/2019 12:00:00 AM,88.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,108.0,6.0
94104,26,374,14609,39049_20190415,04/15/2019 12:00:00 AM,92.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,19.0,6.0
94104,26,374,14609,164_20170908,09/08/2017 12:00:00 AM,83.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19.0,6.0
94104,26,374,14609,59025_20181003,10/03/2018 12:00:00 AM,87.0,Routine - Unscheduled,Improper food storage,Low Risk,108.0,6.0
94104,26,374,14609,37802_20171004,10/04/2017 12:00:00 AM,86.0,Routine - Unscheduled,Improper food storage,Low Risk,108.0,6.0
94104,26,374,14609,3561_20190722,07/22/2019 12:00:00 AM,77.0,Routine - Unscheduled,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,108.0,6.0
94104,26,374,14609,63493_20171228,12/28/2017 12:00:00 AM,78.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,19.0,6.0
94104,26,374,14609,1870_20170913,09/13/2017 12:00:00 AM,74.0,Routine - Unscheduled,Improper food storage,Low Risk,108.0,6.0
94104,26,374,14609,428_20171026,10/26/2017 12:00:00 AM,98.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,19.0,6.0
94104,26,374,14609,1582_20190712,07/12/2019 12:00:00 AM,78.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,108.0,6.0
94104,26,374,14609,892_20181022,10/22/2018 12:00:00 AM,86.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,108.0,6.0
94104,26,374,14609,1837_20181030,10/30/2018 12:00:00 AM,88.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,108.0,6.0
94104,26,374,14609,59833_20170110,01/10/2017 12:00:00 AM,69.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,108.0,6.0
94104,26,374,14609,19379_20161109,11/09/2016 12:00:00 AM,89.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,19.0,6.0
94104,26,374,14609,33056_20170912,09/12/2017 12:00:00 AM,85.0,Routine - Unscheduled,High risk food holding temperature,High Risk,108.0,6.0
94104,26,374,14609,39049_20171127,11/27/2017 12:00:00 AM,83.0,Routine - Unscheduled,High risk food holding temperature,High Risk,19.0,6.0
94104,26,374,14609,2917_20161005,10/05/2016 12:00:00 AM,89.0,Routine - Unscheduled,Improper cooling methods,High Risk,108.0,6.0
94104,26,374,14609,63493_20190613,06/13/2019 12:00:00 AM,83.0,Routine - Unscheduled,High risk food holding temperature,High Risk,19.0,6.0
94104,26,374,14609,32823_20170228,02/28/2017 12:00:00 AM,94.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,32.0,1.0
94104,26,374,14609,3571_20171213,12/13/2017 12:00:00 AM,74.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,6.0
94104,26,374,14609,36474_20180424,04/24/2018 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,108.0,6.0
94104,26,374,14609,3550_20170807,08/07/2017 12:00:00 AM,68.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,108.0,6.0
94104,26,374,14609,60644_20171030,10/30/2017 12:00:00 AM,92.0,Routine - Unscheduled,Improper thawing methods,Moderate Risk,19.0,6.0
94104,26,374,14609,2252_20161220,12/20/2016 12:00:00 AM,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19.0,6.0
94104,26,374,14609,61669_20190408,04/08/2019 12:00:00 AM,86.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,108.0,6.0
94104,26,374,14609,59065_20190419,04/19/2019 12:00:00 AM,92.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,108.0,6.0
94104,26,374,14609,1582_20171128,11/28/2017 12:00:00 AM,79.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,108.0,6.0
94104,26,374,14609,1870_20170913,09/13/2017 12:00:00 AM,74.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,108.0,6.0
94104,26,374,14609,60644_20190417,04/17/2019 12:00:00 AM,90.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,19.0,6.0
94104,26,374,14609,59025_20170815,08/15/2017 12:00:00 AM,85.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,108.0,6.0
94104,26,374,14609,1274_20180809,08/09/2018 12:00:00 AM,86.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,37.0,3.0
94104,26,374,14609,58659_20171027,10/27/2017 12:00:00 AM,74.0,Routine - Unscheduled,Improper reheating of food,High Risk,19.0,6.0
94104,26,374,14609,1544_20190501,05/01/2019 12:00:00 AM,98.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,108.0,6.0
94104,26,374,14609,140_20171011,10/11/2017 12:00:00 AM,77.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,108.0,6.0
94104,26,374,14609,1837_20170913,09/13/2017 12:00:00 AM,77.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,6.0
94104,26,374,14609,32823_20171024,10/24/2017 12:00:00 AM,94.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,32.0,1.0
94104,26,374,14609,61635_20190220,02/20/2019 12:00:00 AM,88.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,108.0,6.0
94104,26,374,14609,58659_20171027,10/27/2017 12:00:00 AM,74.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,19.0,6.0
94104,26,374,14609,1870_20181031,10/31/2018 12:00:00 AM,88.0,Routine - Unscheduled,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,108.0,6.0
94104,26,374,14609,33516_20171010,10/10/2017 12:00:00 AM,90.0,Routine - Unscheduled,Noncompliance with HAACP plan or variance,Moderate Risk,108.0,6.0
94104,26,374,14609,892_20170815,08/15/2017 12:00:00 AM,87.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,108.0,6.0
94104,26,374,14609,3924_20170620,06/20/2017 12:00:00 AM,82.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94104,26,374,14609,59833_20190311,03/11/2019 12:00:00 AM,86.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,6.0
94104,26,374,14609,1831_20170913,09/13/2017 12:00:00 AM,87.0,Routine - Unscheduled,High risk food holding temperature,High Risk,108.0,6.0
94104,26,374,14609,6718_20170620,06/20/2017 12:00:00 AM,85.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,108.0,6.0
94104,26,374,14609,33516_20171010,10/10/2017 12:00:00 AM,90.0,Routine - Unscheduled,Improper food storage,Low Risk,108.0,6.0
94104,26,374,14609,140_20171011,10/11/2017 12:00:00 AM,77.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,6.0
94104,26,374,14609,37802_20190312,03/12/2019 12:00:00 AM,86.0,Routine - Unscheduled,High risk food holding temperature,High Risk,108.0,6.0
94104,26,374,14609,6718_20170620,06/20/2017 12:00:00 AM,85.0,Routine - Unscheduled,No hot water or running water,High Risk,108.0,6.0
94104,26,374,14609,59833_20190311,03/11/2019 12:00:00 AM,86.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,108.0,6.0
94104,26,374,14609,3571_20171213,12/13/2017 12:00:00 AM,74.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,108.0,6.0
94104,26,374,14609,1692_20190625,06/25/2019 12:00:00 AM,83.0,Routine - Unscheduled,Improper thawing methods,Moderate Risk,108.0,6.0
94104,26,374,14609,38530_20171120,11/20/2017 12:00:00 AM,82.0,Routine - Unscheduled,Improper food storage,Low Risk,108.0,6.0
94104,26,374,14609,2249_20190712,07/12/2019 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,108.0,6.0
94104,26,374,14609,140_20180105,01/05/2018 12:00:00 AM,86.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94104,26,374,14609,3561_20190722,07/22/2019 12:00:00 AM,77.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,6.0
94104,26,374,14609,61635_20171106,11/06/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,108.0,6.0
94104,26,374,14609,59025_20190611,06/11/2019 12:00:00 AM,84.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94104,26,374,14609,3550_20170807,08/07/2017 12:00:00 AM,68.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,6.0
94104,26,374,14609,1870_20170913,09/13/2017 12:00:00 AM,74.0,Routine - Unscheduled,No hot water or running water,High Risk,108.0,6.0
94104,26,374,14609,164_20161110,11/10/2016 12:00:00 AM,87.0,Routine - Unscheduled,High risk food holding temperature,High Risk,19.0,6.0
94104,26,374,14609,63493_20190613,06/13/2019 12:00:00 AM,83.0,Routine - Unscheduled,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,19.0,6.0
94104,26,374,14609,1837_20181030,10/30/2018 12:00:00 AM,88.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,108.0,6.0
94104,26,374,14609,61635_20171106,11/06/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,108.0,6.0
94104,26,374,14609,2252_20171215,12/15/2017 12:00:00 AM,84.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19.0,6.0
94104,26,374,14609,3924_20190227,02/27/2019 12:00:00 AM,87.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94104,26,374,14609,1870_20190618,06/18/2019 12:00:00 AM,86.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,108.0,6.0
94104,26,374,14609,1127_20190423,04/23/2019 12:00:00 AM,96.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,108.0,6.0
94104,26,374,14609,1831_20181031,10/31/2018 12:00:00 AM,81.0,Routine - Unscheduled,Improper food storage,Low Risk,108.0,6.0
94104,26,374,14609,1854_20190411,04/11/2019 12:00:00 AM,81.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,108.0,6.0
94104,26,374,14609,1692_20170913,09/13/2017 12:00:00 AM,81.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,108.0,6.0
94104,26,374,14609,2249_20171204,12/04/2017 12:00:00 AM,88.0,Routine - Unscheduled,No thermometers or uncalibrated thermometers,Low Risk,108.0,6.0
94104,26,374,14609,36474_20190422,04/22/2019 12:00:00 AM,80.0,Routine - Unscheduled,High risk food holding temperature,High Risk,108.0,6.0
94104,26,374,14609,19379_20171114,11/14/2017 12:00:00 AM,90.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,19.0,6.0
94104,26,374,14609,59833_20190916,09/16/2019 12:00:00 AM,89.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,108.0,6.0
94104,26,374,14609,1854_20161229,12/29/2016 12:00:00 AM,90.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94104,26,374,14609,77_20161005,10/05/2016 12:00:00 AM,96.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,6.0
94104,26,374,14609,1867_20180523,05/23/2018 12:00:00 AM,88.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,19.0,6.0
94104,26,374,14609,61669_20190408,04/08/2019 12:00:00 AM,86.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,108.0,6.0
94104,26,374,14609,3550_20170807,08/07/2017 12:00:00 AM,68.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,6.0
94104,26,374,14609,892_20181022,10/22/2018 12:00:00 AM,86.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,6.0
94104,26,374,14609,1274_20170809,08/09/2017 12:00:00 AM,83.0,Routine - Unscheduled,High risk food holding temperature,High Risk,37.0,3.0
94104,26,374,14609,60644_20171030,10/30/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,19.0,6.0
94104,26,374,14609,1837_20181030,10/30/2018 12:00:00 AM,88.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,108.0,6.0
94104,26,374,14609,164_20170908,09/08/2017 12:00:00 AM,83.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,19.0,6.0
94104,26,374,14609,1867_20180523,05/23/2018 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate procedures or records for time as a public health control,Moderate Risk,19.0,6.0
94104,26,374,14609,59833_20170929,09/29/2017 12:00:00 AM,92.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,6.0
94104,26,374,14609,1867_20170626,06/26/2017 12:00:00 AM,90.0,Routine - Unscheduled,Improper food storage,Low Risk,19.0,6.0
94104,26,374,14609,59833_20190311,03/11/2019 12:00:00 AM,86.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,108.0,6.0
94104,26,374,14609,1544_20171101,11/01/2017 12:00:00 AM,98.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,108.0,6.0
94104,26,374,14609,77_20161005,10/05/2016 12:00:00 AM,96.0,Routine - Unscheduled,Improper food storage,Low Risk,108.0,6.0
94104,26,374,14609,63493_20171228,12/28/2017 12:00:00 AM,78.0,Routine - Unscheduled,Improper storage use or identification of toxic substances,Low Risk,19.0,6.0
94104,26,374,14609,1870_20190618,06/18/2019 12:00:00 AM,86.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,108.0,6.0
94104,26,374,14609,36474_20180424,04/24/2018 12:00:00 AM,90.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94104,26,374,14609,60644_20161222,12/22/2016 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,19.0,6.0
94104,26,374,14609,1582_20190712,07/12/2019 12:00:00 AM,78.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,6.0
94104,26,374,14609,19379_20190419,04/19/2019 12:00:00 AM,91.0,Routine - Unscheduled,High risk food holding temperature,High Risk,19.0,6.0
94104,26,374,14609,58659_20171027,10/27/2017 12:00:00 AM,74.0,Routine - Unscheduled,Improper cooling methods,High Risk,19.0,6.0
94104,26,374,14609,59025_20181003,10/03/2018 12:00:00 AM,87.0,Routine - Unscheduled,Improper storage use or identification of toxic substances,Low Risk,108.0,6.0
94104,26,374,14609,38197_20171127,11/27/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate sewage or wastewater disposal,Moderate Risk,19.0,6.0
94104,26,374,14609,32823_20170228,02/28/2017 12:00:00 AM,94.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,32.0,1.0
94104,26,374,14609,1274_20180809,08/09/2018 12:00:00 AM,86.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,37.0,3.0
94104,26,374,14609,1837_20190624,06/24/2019 12:00:00 AM,89.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,108.0,6.0
94104,26,374,14609,1837_20170913,09/13/2017 12:00:00 AM,77.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,108.0,6.0
94104,26,374,14609,140_20190612,06/12/2019 12:00:00 AM,79.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,108.0,6.0
94104,26,374,14609,59833_20170110,01/10/2017 12:00:00 AM,69.0,Routine - Unscheduled,No thermometers or uncalibrated thermometers,Low Risk,108.0,6.0
94104,26,374,14609,1274_20190318,03/18/2019 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,37.0,3.0
94104,26,374,14609,1692_20181030,10/30/2018 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,6.0
94104,26,374,14609,1831_20190624,06/24/2019 12:00:00 AM,92.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94104,26,374,14609,1867_20190620,06/20/2019 12:00:00 AM,89.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,19.0,6.0
94104,26,374,14609,3550_20181022,10/22/2018 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,108.0,6.0
94104,26,374,14609,164_20161110,11/10/2016 12:00:00 AM,87.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,19.0,6.0
94104,26,374,14609,1582_20171128,11/28/2017 12:00:00 AM,79.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,108.0,6.0
